"Date","Open.x","High.x","Low.x","Close.x","Open.y","High.y","Low.y","Close.y","tr","atr","diff","diff_mx","diff_mn","st5","diff_MA","diff_MAD"
2010-03-24,74.27,74.5,73.78,73.93,56.39,56.66,56,56.49,0.989999999999995,1.04278548376394,17.44,17.66,16.68,78,17.24,0.200000000000006
2010-03-25,74.4,74.62,73.69,73.8,56.93,57.2,56.26,56.26,0.930000000000007,1.0347293777808,17.54,17.66,17.15,76,17.41,0.129999999999999
2010-03-26,74,74.88,73.82,74.43,56.89,57.46,56.67,57.06,1.08,1.0379629936536,17.37,17.54,17.15,56,17.35,0.0200000000000031
2010-03-29,74.61,75.44,74.49,75.23,56.81,57.62,56.8,57.53,1.00999999999999,1.03596563696406,17.7,17.7,17.25,100,17.46,0.240000000000002
2010-03-30,75.27,75.5,74.96,75.3,58.04,58.14,57.31,57.69,0.540000000000006,1.00053952003805,17.61,17.7,17.37,73,17.53,0.0799999999999983
2010-03-31,75.47,76.14,75.08,75.83,57.83,58.26,57.52,58.02,1.06,1.00478669717819,17.81,17.81,17.37,100,17.61,0.199999999999996
2010-04-01,76.4,77.13,76.34,76.69,58.77,59.35,58.76,59.35,1.3,1.02587336166547,17.34,17.81,17.34,0,17.57,-0.230000000000004
2010-04-05,76.97,77.75,76.73,77.66,59.76,60.24,59.6,59.89,1.06,1.02831097868936,17.77,17.81,17.34,91,17.65,0.119999999999997
2010-04-06,77.57,78,77.2,77.88,59.13,59.75,59.02,59.59,0.799999999999997,1.01200305164012,18.29,18.29,17.34,100,17.76,0.52999999999999
2010-04-07,77.67,77.83,76.96,77.37,58.94,59.01,58.04,58.24,0.920000000000002,1.0054314050944,19.13,19.13,17.34,100,18.07,1.06
2010-04-08,76.93,78,76.63,77.66,57.97,58.58,57.72,58.55,1.37,1.03147201901623,19.11,19.13,17.34,99,18.33,0.780000000000001
2010-04-09,78.04,79.62,78,79.5,58.88,59.85,58.86,59.81,1.96000000000001,1.09779544622935,19.69,19.69,17.77,100,18.8,0.889999999999997
2010-04-12,79.5,80.8,79.37,80.43,59.57,60.1,59.44,59.51,1.42999999999999,1.12152434292726,20.92,20.92,18.29,100,19.43,1.49000000000001
2010-04-13,80.42,80.57,79.27,80.21,59.53,59.55,58.72,58.98,1.3,1.13427260414674,21.23,21.23,19.11,100,20.02,1.21
2010-04-14,80.46,80.61,80.03,80.58,59.42,59.63,59.02,59.44,0.579999999999998,1.09468170385054,21.14,21.23,19.11,96,20.42,0.719999999999999
2010-04-15,80.61,81.76,80.51,81.59,59.63,59.66,59.2,59.41,1.25,1.10577586786122,22.18,22.18,19.69,100,21.03,1.15000000000001
2010-04-16,81.46,81.9,80.28,80.75,58.97,59.28,57.67,58.25,1.62,1.14250616301399,22.5,22.5,20.92,100,21.59,0.91
2010-04-19,80.25,81.5,80.05,81.32,57.39,58.1,57.32,58.09,1.45,1.16447000851299,23.23,23.23,21.14,100,22.06,1.16999999999999
2010-04-20,81.82,82.36,81.66,82.05,58.89,59.2,58.7,59.07,1.04000000000001,1.15557929361921,22.98,23.23,21.14,88,22.41,0.569999999999997
2010-04-21,82.3,82.67,81.24,81.92,58.32,58.46,57.57,57.89,1.43000000000001,1.17518077264641,24.03,24.03,22.18,100,22.98,1.05
2010-04-22,81.11,81.45,80.64,81.2,56.6,57.07,56.27,57.04,1.28,1.18266786031452,24.16,24.16,22.5,100,23.38,0.780000000000005
2010-04-23,81.04,82.77,80.95,82.67,56.54,57.54,56.3,57.54,1.81999999999999,1.22819158457777,25.13,25.13,22.98,100,23.91,1.22
2010-04-26,82.52,83.14,82.34,82.59,57.36,57.53,56.7,56.97,0.799999999999997,1.19760647139364,25.62,25.62,22.98,100,24.38,1.24000000000001
2010-04-27,82.08,82.51,80.07,80.23,56.32,57.05,54.8,54.92,2.52000000000001,1.29206315200838,25.31,25.62,24.03,81,24.85,0.460000000000001
2010-04-28,80.62,80.92,79.85,80.62,55.13,55.23,53.91,54.5,1.07000000000001,1.2762014982935,26.12,26.12,24.16,100,25.27,0.850000000000005
2010-04-29,81.19,82.99,81.19,82.29,55.48,56.09,55.12,55.74,2.36999999999999,1.3543299627011,26.55,26.55,25.13,100,25.75,0.800000000000004
2010-04-30,82.37,83.13,81.29,81.44,54.49,54.97,53.8,54.38,1.83999999999999,1.38902067965102,27.06,27.06,25.31,100,26.13,0.929999999999996
2010-05-03,81.96,83.41,81.33,82.83,54,54.68,54,54.09,2.08,1.43837634539024,28.74,28.74,25.31,100,26.76,1.97999999999999
2010-05-04,82.01,82.24,79.63,80.76,52.68,52.68,51.27,51.86,3.2,1.56420660643379,28.9,28.9,26.12,100,27.47,1.43000000000001
2010-05-05,79.69,80.73,79.45,80.19,50.44,51.31,50.11,50.84,1.31,1.54604899168852,29.35,29.35,26.55,100,28.12,1.22999999999999
2010-05-06,79.41,80.21,71.5,77.2,49.45,50.02,46.24,48.72,8.70999999999999,2.05775977799648,28.48,29.35,27.06,62,28.51,-0.0299999999999976
2010-05-07,77.22,78.61,76.41,77.1,48.17,48.75,46.25,47.71,2.2,2.06791979385388,29.39,29.39,28.48,100,28.97,0.419999999999995
2010-05-10,79.37,80.56,78.53,79.89,51.14,51.8,50.65,51.46,3.46000000000001,2.16735409429289,28.43,29.39,28.43,0,28.91,-0.48
2010-05-11,79.64,80.75,79.49,79.7,50.13,51.39,50.01,50.53,1.26000000000001,2.10254308755768,29.17,29.39,28.43,77,28.96,0.210000000000001
2010-05-12,79.77,80.46,79.36,80.06,50.54,51.14,50.4,50.98,1.09999999999999,2.03093286701785,29.08,29.39,28.43,68,28.91,0.170000000000005
2010-05-13,79.8,80.06,78.75,78.92,49.99,50.92,49.81,50.14,1.31,1.97943766223086,28.78,29.39,28.43,36,28.97,-0.189999999999998
2010-05-14,78.42,78.49,76.98,77.83,49.1,49.26,47.27,48.11,1.94,1.97662068635723,29.72,29.72,28.43,100,29.04,0.68
2010-05-17,77.39,77.95,75.95,77.73,47.99,48.33,47,48.15,2,1.97829063733171,29.58,29.72,28.78,85,29.27,0.310000000000006
2010-05-18,78.31,78.67,76.39,76.85,49.13,49.2,47.29,47.44,2.28,1.99984130609373,29.41,29.72,28.78,67,29.31,0.0999999999999979
2010-05-19,76.35,77,75.54,76.6,47.61,48.08,46.97,47.94,1.45999999999999,1.96128121280132,28.66,29.72,28.66,0,29.23,-0.570000000000004
2010-05-20,75.04,75.4,73.53,73.6,46.34,47.4,45.5,46.45,3.06999999999999,2.04047541188694,27.15,29.72,27.15,0,28.9,-1.75000000000001
2010-05-21,72.35,74.65,72,74.48,46.12,47.69,45.95,47.57,2.65000000000001,2.08401288246644,26.91,29.58,26.91,0,28.34,-1.43
2010-05-24,74.22,74.38,73.31,73.44,45.44,45.73,45.02,45.13,1.17,2.01872624800456,28.31,29.41,26.91,56,28.09,0.219999999999995
2010-05-25,71.74,72.69,70.8,72.57,43.32,45.5,43.07,45.45,2.64,2.06310294457566,27.12,28.66,26.91,12,27.63,-0.510000000000009
2010-05-26,73.19,73.5,71.44,71.55,45.3,45.73,44.14,44.21,2.06,2.0628813056774,27.34,28.31,26.91,31,27.37,-0.0300000000000047
2010-05-27,73.13,74.36,72.3,74.36,46.11,47.84,45.88,47.84,2.81,2.11624692670044,26.52,28.31,26.52,0,27.24,-0.720000000000002
2010-05-28,74,74.4,73.04,73.87,47.38,47.45,46.47,46.63,1.36,2.06222928907898,27.24,28.31,26.52,40,27.31,-0.0699999999999967
2010-06-01,73.56,74.52,72.29,72.29,45.74,47.08,45.6,45.67,2.22999999999999,2.07421291128762,26.62,27.34,26.52,12,26.97,-0.349999999999994
2010-06-02,72.66,74.13,72.12,74.13,45.61,47.2,45.24,47.18,2.00999999999999,2.06962627476708,26.95,27.34,26.52,52,26.93,0.019999999999996
2010-06-03,74.66,74.75,73.14,73.91,47.91,48.18,47.34,48.08,1.61,2.03679582656943,25.83,27.24,25.83,0,26.63,-0.800000000000001
2010-06-04,72.15,72.71,70.8,71.28,46.25,46.6,45.01,45.25,3.11,2.11345326752876,26.03,27.24,25.83,14,26.53,-0.5
2010-06-07,71.66,72.49,71.19,71.35,45.26,45.95,44.9,44.9,1.3,2.05534946270527,26.45,26.95,25.83,55,26.38,0.0699999999999967
2010-06-08,71.68,71.73,69.82,71.02,44.7,45.61,44.26,45.56,1.91000000000001,2.04496735822633,25.46,26.95,25.46,0,26.14,-0.680000000000007
2010-06-09,71.17,72.39,70.6,70.79,45.5,46.09,44.72,44.86,1.79000000000001,2.0267554040673,25.93,26.45,25.46,47,25.94,-0.00999999999999446
2010-06-10,72.87,74.17,72.69,74.17,45.86,46.74,45.82,46.71,3.38,2.12341573234821,27.46,27.46,25.46,100,26.27,1.19
2010-06-11,73.48,74.06,72.79,74.06,46.19,47.15,46.11,47.11,1.38,2.07031460860905,26.95,27.46,25.46,75,26.45,0.500000000000004
2010-06-14,74.23,75.54,74.16,74.18,48.33,48.9,47.8,47.83,1.48,2.02814927942269,26.35,27.46,25.46,45,26.43,-0.0799999999999912
2010-06-15,74.57,75.26,74.18,75.23,48.99,49.64,48.74,49.61,1.08,1.9604243308925,25.62,27.46,25.62,0,26.46,-0.839999999999996
2010-06-16,74.61,75.39,74.45,74.95,49.54,50.2,49.38,49.95,0.939999999999998,1.88753687868589,25,27.46,25,0,26.28,-1.28
2010-06-17,75.02,75.49,74.2,75.32,50.58,50.61,49.64,50.15,1.28999999999999,1.84485567306547,25.17,26.95,25,9,25.82,-0.650000000000006
2010-06-18,75.47,75.75,74.9,75.52,49.53,49.96,49.28,49.82,0.849999999999994,1.77379455356079,25.7,26.35,25,52,25.57,0.129999999999995
2010-06-21,76.81,77.25,75.29,75.72,50.69,50.8,49.44,49.69,1.95999999999999,1.78709494259216,26.03,26.03,25,100,25.5,0.530000000000001
2010-06-22,75.45,75.72,73.88,74,49.31,50.16,48.22,48.42,1.84,1.79087387526415,25.58,26.03,25,56,25.5,0.0799999999999983
2010-06-23,73.84,73.9,72.15,72.26,48.37,48.68,47.74,48.37,1.84999999999999,1.79509716988814,23.89,26.03,23.89,0,25.27,-1.37999999999999
2010-06-24,71.8,72.13,70.7,70.83,47.95,47.99,46.93,47.24,1.56,1.77830451489613,23.59,26.03,23.59,0,24.96,-1.37
2010-06-25,71.13,71.13,69.88,70.06,46.72,47.26,46.33,46.97,1.25,1.74056847811784,23.09,26.03,23.09,0,24.44,-1.35
2010-06-28,70.56,70.57,69.63,69.96,46.69,47.17,46.37,46.52,0.939999999999998,1.68338501539513,23.44,25.58,23.09,14,23.92,-0.480000000000011
2010-06-29,69.2,69.39,68,68.36,45.35,45.36,44.45,44.68,1.95999999999999,1.7031432285812,23.68,23.89,23.09,74,23.54,0.140000000000001
2010-06-30,68.22,69.06,67.8,67.86,44.98,45.51,44.6,44.64,1.26000000000001,1.6714901408254,23.22,23.68,23.09,22,23.4,-0.18
2010-07-01,68.19,68.3,66.83,67.48,44.94,45.19,44.43,45.09,1.47,1.6570979879093,22.39,23.68,22.39,0,23.16,-0.77
2010-07-02,67.79,68.15,66.87,67.31,45.86,46.02,45.12,45.5,1.28,1.63016241734435,21.81,23.68,21.81,0,22.91,-1.1
2010-07-06,68.28,68.32,66.86,67.56,46.31,46.85,45.56,45.93,1.45999999999999,1.61800795896261,21.63,23.68,21.63,0,22.55,-0.919999999999998
2010-07-07,67.82,69.5,67.49,69.45,46.13,47.48,46.09,47.46,2.01000000000001,1.64600739046528,21.99,23.22,21.63,23,22.21,-0.219999999999999
2010-07-08,70.18,70.69,69.21,70.41,48.49,48.64,47.91,48.58,1.48,1.63414971971776,21.83,22.39,21.63,26,21.93,-0.100000000000001
2010-07-09,70.46,72,70.05,71.84,48.6,48.84,48.28,48.78,1.95,1.65671045402363,23.06,23.06,21.63,100,22.06,1
2010-07-12,71.53,72.13,71.35,71.85,48.18,48.73,48.06,48.57,0.780000000000001,1.59408827873623,23.28,23.28,21.63,100,22.36,0.919999999999995
2010-07-13,72.99,73.58,72.5,73.23,49.37,49.77,49.2,49.47,1.73,1.6037962588265,23.76,23.76,21.83,100,22.78,0.980000000000004
2010-07-14,73.01,73.12,72.35,73.05,49.21,49.9,49.1,49.61,0.88000000000001,1.55209652605318,23.44,23.76,21.83,83,23.07,0.369999999999997
2010-07-15,73.23,73.23,72.16,73.04,50.5,50.53,49.53,50.44,1.07000000000001,1.51766105990653,22.6,23.76,22.6,0,23.23,-0.629999999999992
2010-07-16,72.65,72.84,71.25,71.5,50.21,50.21,48.86,48.99,1.79000000000001,1.53711384134177,22.51,23.76,22.51,0,23.12,-0.610000000000003
2010-07-19,71.84,72.3,71.49,72,49.37,49.6,48.69,49.14,0.810000000000002,1.48517713838879,22.86,23.76,22.51,28,23.03,-0.170000000000002
2010-07-20,71,73.21,70.96,73.1,47.88,49.23,47.86,49.15,2.25,1.53980734278959,23.95,23.95,22.51,100,23.07,0.879999999999995
2010-07-21,73.33,73.55,71.57,72.17,48.55,48.61,47.14,47.48,1.98,1.57124967544748,24.69,24.69,22.51,100,23.32,1.37
2010-07-22,72.8,74,72.58,73.44,48.36,49.21,48.32,48.93,1.83,1.58973184148694,24.51,24.69,22.51,92,23.7,0.809999999999999
2010-07-23,73.28,73.55,72.67,73.52,48.65,49.41,48.44,49.32,0.879999999999995,1.53903670995216,24.2,24.69,22.86,73,24.04,0.159999999999997
2010-07-26,73.82,74.62,73.41,74.62,49.14,49.74,48.92,49.74,1.21000000000001,1.51553408781272,24.88,24.88,23.95,100,24.45,0.430000000000003
2010-07-27,74.86,75.43,74.5,75.3,50.27,50.38,49.55,49.92,0.930000000000007,1.47371022439753,25.38,25.38,24.2,100,24.73,0.649999999999995
2010-07-28,75.13,75.66,75.01,75.56,50.01,50.22,49.72,49.92,0.649999999999991,1.4148737797977,25.64,25.64,24.2,100,24.92,0.719999999999999
2010-07-29,75.89,76.37,75.28,76.02,50.99,51.38,49.85,50.22,1.09,1.39166850981215,25.8,25.8,24.2,100,25.18,0.619999999999997
2010-07-30,75.15,76.37,74.89,76.21,50.23,50.99,50.06,50.63,1.48,1.39797790196843,25.58,25.8,24.88,76,25.46,0.11999999999999
2010-08-02,77.62,78.33,77.32,77.8,52.19,52.87,51.9,52.69,2.12,1.44955090897068,25.11,25.8,25.11,0,25.5,-0.390000000000001
2010-08-03,77.92,79.12,77.81,78.66,52.33,52.87,52.02,52.75,1.32000000000001,1.44029727261564,25.91,25.91,25.11,100,25.61,0.299999999999997
2010-08-04,78.78,79.1,78.23,79.02,52.81,53.46,52.62,52.98,0.86999999999999,1.39956175314309,26.04,26.04,25.11,100,25.69,0.349999999999998
2010-08-05,78.51,79.19,78.24,79.07,53.52,53.7,53.14,53.56,0.950000000000003,1.36745019934716,25.51,26.04,25.11,43,25.63,-0.120000000000008
2010-08-06,78.23,79.02,77.81,78.73,53.07,53.75,52.7,53.47,1.25999999999999,1.35977518510807,25.26,26.04,25.11,16,25.57,-0.309999999999995
2010-08-09,79.3,79.43,78.87,79.29,54.1,54.14,53.7,53.93,0.700000000000003,1.31264838617178,25.36,26.04,25.26,13,25.62,-0.259999999999994
2010-08-10,78.54,79.48,78.15,79.04,52.65,53.23,52.05,53.05,1.33,1.31388778715951,25.99,26.04,25.26,94,25.63,0.36000000000001
2010-08-11,77.97,77.98,77.02,77.13,50.93,50.93,50.06,50.53,2.02000000000001,1.36432437379098,26.6,26.6,25.26,100,25.74,0.859999999999996
2010-08-12,76.41,77.78,76.2,77.07,49.57,50.44,49.57,50.07,1.58,1.37972977566305,27,27,25.26,100,26.04,0.959999999999994
2010-08-13,77.04,77.77,76.91,77.4,49.68,50.38,49.64,49.76,0.859999999999999,1.34260622025855,27.64,27.64,25.36,100,26.52,1.12000000000001
2010-08-16,77.11,77.83,76.37,77.71,49.42,49.98,49.25,49.86,1.45999999999999,1.35099149024008,27.85,27.85,25.99,100,27.02,0.829999999999995
2010-08-17,77.57,78.08,77.08,77.77,50.54,50.8,50.17,50.45,1,1.32592066950864,27.32,27.85,26.6,58,27.28,0.039999999999992
2010-08-18,77.61,77.73,76.54,77.04,50.29,50.49,49.76,50.22,1.22999999999999,1.31906919311517,26.82,27.85,26.82,0,27.33,-0.509999999999991
2010-08-19,76.72,76.82,75.5,75.84,49.86,50.08,48.55,48.81,1.54000000000001,1.33484996503551,27.03,27.85,26.82,20,27.33,-0.299999999999997
2010-08-20,75.46,75.56,74.55,75.05,48.01,48.2,47.69,48.12,1.29000000000001,1.33164639610441,26.93,27.85,26.82,11,27.19,-0.260000000000002
2010-08-23,75.34,75.99,75.05,75.05,48.28,48.8,48.02,48.05,0.939999999999998,1.30367165352552,27,27.32,26.82,36,27.02,-0.0199999999999996
2010-08-24,74.27,74.9,73.62,73.78,47.19,47.5,46.65,47.18,1.42999999999999,1.31269510684513,26.6,27.03,26.6,0,26.88,-0.279999999999998
2010-08-25,73.32,74.3,72.57,74.07,46.52,47.11,46.25,46.92,1.73,1.34250259921333,27.15,27.15,26.6,100,26.94,0.20999999999999
2010-08-26,74.37,74.38,73.1,73.33,47.11,47.36,46.47,46.64,1.28,1.33803812784095,26.69,27.15,26.6,16,26.87,-0.180000000000003
2010-08-27,73.89,75.04,72.93,74.93,47.24,47.57,46.24,47.47,2.11,1.3931782615666,27.46,27.46,26.6,100,26.98,0.480000000000008
2010-08-30,74.63,74.8,73.78,73.78,46.73,47.01,46.26,46.26,1.15000000000001,1.37580838574041,27.52,27.52,26.6,100,27.08,0.440000000000005
2010-08-31,73.51,74.53,73.23,74.08,46.5,47.01,46.28,46.65,1.3,1.37039350104467,27.43,27.52,26.69,89,27.25,0.18
2010-09-01,75.36,76.91,75.24,76.77,48.19,48.96,48.15,48.77,2.83,1.47465110811291,28,28,26.69,100,27.42,0.579999999999991
2010-09-02,76.75,77.48,76.47,77.45,48.9,49.28,48.72,49.21,1.01000000000001,1.4414617432477,28.24,28.24,27.43,100,27.73,0.510000000000002
2010-09-03,77.39,78,77.39,78,50.1,50.41,49.71,50.15,0.609999999999999,1.38207161873001,27.85,28.24,27.43,52,27.81,0.0400000000000027
2010-09-07,77.68,77.91,76.97,77.05,49.13,49.16,48.5,48.53,1.03,1.35692364596358,28.52,28.52,27.43,100,28.01,0.509999999999994
2010-09-08,77.16,77.88,77.07,77.25,48.91,49.45,48.89,49.11,0.829999999999998,1.31928624268046,28.14,28.52,27.85,43,28.15,-0.00999999999999801
2010-09-09,77.89,78.28,77.27,77.36,49.58,49.77,49.34,49.47,1.03,1.29862293963186,27.89,28.52,27.85,6,28.13,-0.239999999999998
2010-09-10,78.33,78.82,77.94,78.82,49.51,49.75,49.4,49.58,1.45999999999999,1.3101498725153,29.24,29.24,27.85,100,28.33,0.909999999999997
2010-09-13,79.37,79.51,78.67,79.25,50.51,50.78,50.34,50.56,0.840000000000003,1.27656773876421,28.69,29.24,27.89,59,28.5,0.189999999999998
2010-09-14,79.25,79.98,79.18,79.51,50.75,51.47,50.4,51.09,0.799999999999997,1.24252718599533,28.42,29.24,27.89,39,28.48,-0.0599999999999987
